Date,Exercise,Weight(lbs),Reps,Primary Muscle Group,Secondary Muscle Group,Volume,Week,day of week
2024-04-22,RDL,100.0,10,Hamstrings,Low Back,1000.0,2024-04-22,Monday
2024-04-22,Barbell Squat,135.0,15,Quads,Glutes,2025.0,2024-04-22,Monday
2024-04-22,Barbell Squat,225.0,12,Quads,Glutes,2700.0,2024-04-22,Monday
2024-04-22,Barbell Squat,315.0,4,Quads,Glutes,1260.0,2024-04-22,Monday
2024-04-22,Barbell Squat,315.0,4,Quads,Glutes,1260.0,2024-04-22,Monday
2024-04-22,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-04-22,Monday
2024-04-22,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-04-22,Monday
2024-04-22,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-04-22,Monday
2024-04-22,Hip Thrust,90.0,12,Glutes,Hamstrings,1080.0,2024-04-22,Monday
2024-04-22,Hip Thrust,180.0,10,Glutes,Hamstrings,1800.0,2024-04-22,Monday
2024-04-22,Hip Thrust,180.0,10,Glutes,Hamstrings,1800.0,2024-04-22,Monday
2024-04-22,Hip Thrust,180.0,10,Glutes,Hamstrings,1800.0,2024-04-22,Monday
2024-04-22,Calf Machine,310.0,20,Calves,,6200.0,2024-04-22,Monday
2024-04-22,Calf Machine,310.0,18,Calves,,5580.0,2024-04-22,Monday
2024-04-22,Calf Machine,310.0,15,Calves,,4650.0,2024-04-22,Monday
2024-04-22,Calf Machine,310.0,15,Calves,,4650.0,2024-04-22,Monday
2024-04-22,Goblet Squat,100.0,10,Quads,Glutes,1000.0,2024-04-22,Monday
2024-04-22,Goblet Squat,100.0,10,Quads,Glutes,1000.0,2024-04-22,Monday
2024-04-22,Goblet Squat,100.0,10,Quads,Glutes,1000.0,2024-04-22,Monday
2024-04-23,Lateral Raise,35.0,10,Shoulders,,350.0,2024-04-22,Tuesday
2024-04-23,Lateral Raise,35.0,8,Shoulders,,280.0,2024-04-22,Tuesday
2024-04-23,Lateral Raise,35.0,8,Shoulders,,280.0,2024-04-22,Tuesday
2024-04-23,Lateral Raise,30.0,10,Shoulders,,300.0,2024-04-22,Tuesday
2024-04-23,EZ Curl,100.0,10,Biceps,,1000.0,2024-04-22,Tuesday
2024-04-23,EZ Curl,100.0,10,Biceps,,1000.0,2024-04-22,Tuesday
2024-04-23,EZ Curl,100.0,8,Biceps,,800.0,2024-04-22,Tuesday
2024-04-23,Dumbbell Bench,70.0,10,Chest,Triceps,700.0,2024-04-22,Tuesday
2024-04-23,Dumbbell Bench,85.0,8,Chest,Triceps,680.0,2024-04-22,Tuesday
2024-04-23,Dumbbell Bench,85.0,6,Chest,Triceps,510.0,2024-04-22,Tuesday
2024-04-23,Dumbbell Bench,85.0,6,Chest,Triceps,510.0,2024-04-22,Tuesday
2024-04-23,Incline Bench,135.0,8,Chest,Triceps,1080.0,2024-04-22,Tuesday
2024-04-23,Incline Bench,135.0,10,Chest,Triceps,1350.0,2024-04-22,Tuesday
2024-04-23,Incline Bench,135.0,10,Chest,Triceps,1350.0,2024-04-22,Tuesday
2024-04-23,Incline Bench,155.0,6,Chest,Triceps,930.0,2024-04-22,Tuesday
2024-04-23,Incline Bench,155.0,6,Chest,Triceps,930.0,2024-04-22,Tuesday
2024-04-23,Overhead Tricep,65.0,10,Triceps,,650.0,2024-04-22,Tuesday
2024-04-23,Overhead Tricep,65.0,9,Triceps,,585.0,2024-04-22,Tuesday
2024-04-23,Overhead Tricep,65.0,8,Triceps,,520.0,2024-04-22,Tuesday
2024-04-23,Overhead Tricep,65.0,7,Triceps,,455.0,2024-04-22,Tuesday
2024-04-23,Cable Press (Up),32.5,7,Chest,Triceps,227.5,2024-04-22,Tuesday
2024-04-23,Cable Press (Up),27.5,8,Chest,Triceps,220.0,2024-04-22,Tuesday
2024-04-23,Cable Press (Up),27.5,7,Chest,Triceps,192.5,2024-04-22,Tuesday
2024-04-23,Cable Press (Up),27.5,7,Chest,Triceps,192.5,2024-04-22,Tuesday
2024-04-23,Pec Dec,160.0,9,Chest,,1440.0,2024-04-22,Tuesday
2024-04-23,Pec Dec,160.0,8,Chest,,1280.0,2024-04-22,Tuesday
2024-04-23,Pec Dec,160.0,8,Chest,,1280.0,2024-04-22,Tuesday
2024-04-23,Pec Dec,160.0,7,Chest,,1120.0,2024-04-22,Tuesday
2024-04-22,Incline Machine Press,70.0,8,Chest,Triceps,560.0,2024-04-22,Monday
2024-04-22,Incline Machine Press,70.0,9,Chest,Triceps,630.0,2024-04-22,Monday
2024-04-22,Incline Machine Press,70.0,7,Chest,Triceps,490.0,2024-04-22,Monday
2024-04-22,Incline Machine Press,70.0,6,Chest,Triceps,420.0,2024-04-22,Monday
2024-04-22,Dips,180.0,12,Triceps,Chest,2160.0,2024-04-22,Monday
2024-04-22,Dips,180.0,11,Triceps,Chest,1980.0,2024-04-22,Monday
2024-04-22,Dips,180.0,11,Triceps,Chest,1980.0,2024-04-22,Monday
2024-04-22,Dips,180.0,10,Triceps,Chest,1800.0,2024-04-22,Monday
2024-04-24,Pull-Ups,180.0,16,Lats,Biceps,2880.0,2024-04-22,Wednesday
2024-04-24,Pull-Ups,180.0,10,Lats,Biceps,1800.0,2024-04-22,Wednesday
2024-04-24,Pull-Ups,180.0,8,Lats,Biceps,1440.0,2024-04-22,Wednesday
2024-04-24,Pull-Ups,180.0,6,Lats,Biceps,1080.0,2024-04-22,Wednesday
2024-04-24,Seated Row,140.0,12,Back,,1680.0,2024-04-22,Wednesday
2024-04-24,Seated Row,140.0,10,Back,,1400.0,2024-04-22,Wednesday
2024-04-24,Seated Row,140.0,9,Back,,1260.0,2024-04-22,Wednesday
2024-04-24,Seated Row,140.0,9,Back,,1260.0,2024-04-22,Wednesday
2024-04-24,Seated Row,140.0,8,Back,,1120.0,2024-04-22,Wednesday
2024-04-24,T-Bar Row,45.0,12,Back,,540.0,2024-04-22,Wednesday
2024-04-24,T-Bar Row,90.0,10,Back,,900.0,2024-04-22,Wednesday
2024-04-24,T-Bar Row,100.0,8,Back,,800.0,2024-04-22,Wednesday
2024-04-24,T-Bar Row,100.0,9,Back,,900.0,2024-04-22,Wednesday
2024-04-24,T-Bar Row,100.0,8,Back,,800.0,2024-04-22,Wednesday
2024-04-24,Shoulder Press,70.0,9,Shoulders,,630.0,2024-04-22,Wednesday
2024-04-24,Shoulder Press,70.0,7,Shoulders,,490.0,2024-04-22,Wednesday
2024-04-24,Shoulder Press,70.0,6,Shoulders,,420.0,2024-04-22,Wednesday
2024-04-24,Hammer Curl,35.0,10,Biceps,,350.0,2024-04-22,Wednesday
2024-04-24,Hammer Curl,35.0,9,Biceps,,315.0,2024-04-22,Wednesday
2024-04-24,Hammer Curl,35.0,9,Biceps,,315.0,2024-04-22,Wednesday
2024-04-30,Barbell Squat,155.0,16,Quads,Glutes,2480.0,2024-04-29,Tuesday
2024-04-30,Barbell Squat,225.0,5,Quads,Glutes,1125.0,2024-04-29,Tuesday
2024-04-30,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-04-29,Tuesday
2024-04-30,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-04-29,Tuesday
2024-04-30,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-04-29,Tuesday
2024-04-30,Barbell Squat,335.0,4,Quads,Glutes,1340.0,2024-04-29,Tuesday
2024-04-30,RDL,100.0,11,Hamstrings,Low Back,1100.0,2024-04-29,Tuesday
2024-04-30,RDL,100.0,9,Hamstrings,Low Back,900.0,2024-04-29,Tuesday
2024-04-30,RDL,100.0,9,Hamstrings,Low Back,900.0,2024-04-29,Tuesday
2024-04-30,RDL,100.0,8,Hamstrings,Low Back,800.0,2024-04-29,Tuesday
2024-04-30,Seated Leg Curl,130.0,11,Hamstrings,,1430.0,2024-04-29,Tuesday
2024-04-30,Seated Leg Curl,130.0,10,Hamstrings,,1300.0,2024-04-29,Tuesday
2024-04-30,Single Leg Extension,130.0,9,Quads,Glutes,1170.0,2024-04-29,Tuesday
2024-04-30,Single Leg Extension,130.0,8,Quads,Glutes,1040.0,2024-04-29,Tuesday
2024-04-30,Single Leg Extension,130.0,8,Quads,Glutes,1040.0,2024-04-29,Tuesday
2024-04-30,Single Leg Extension,130.0,8,Quads,Glutes,1040.0,2024-04-29,Tuesday
2024-05-01,Machine Chest Press,80.0,10,Chest,Triceps,800.0,2024-04-29,Wednesday
2024-05-01,Machine Chest Press,80.0,9,Chest,Triceps,720.0,2024-04-29,Wednesday
2024-05-01,Machine Chest Press,80.0,7,Chest,Triceps,560.0,2024-04-29,Wednesday
2024-05-01,Machine Chest Press,80.0,6,Chest,Triceps,480.0,2024-04-29,Wednesday
2024-05-01,Overhead Tricep,65.0,11,Triceps,,715.0,2024-04-29,Wednesday
2024-05-01,Overhead Tricep,65.0,9,Triceps,,585.0,2024-04-29,Wednesday
2024-05-01,Overhead Tricep,60.0,9,Triceps,,540.0,2024-04-29,Wednesday
2024-05-01,Overhead Tricep,60.0,9,Triceps,,540.0,2024-04-29,Wednesday
2024-05-01,Hammer Curl,40.0,14,Biceps,,560.0,2024-04-29,Wednesday
2024-05-01,Hammer Curl,40.0,12,Biceps,,480.0,2024-04-29,Wednesday
2024-05-01,Hammer Curl,40.0,10,Biceps,,400.0,2024-04-29,Wednesday
2024-05-01,Hammer Curl,40.0,9,Biceps,,360.0,2024-04-29,Wednesday
2024-05-01,Hammer Curl,45.0,10,Biceps,,450.0,2024-04-29,Wednesday
2024-05-01,Hammer Curl,45.0,8,Biceps,,360.0,2024-04-29,Wednesday
2024-05-01,Incline Dumbbell Press,80.0,8,Chest,Triceps,640.0,2024-04-29,Wednesday
2024-05-01,Incline Dumbbell Press,70.0,7,Chest,Triceps,490.0,2024-04-29,Wednesday
2024-05-01,Incline Dumbbell Press,80.0,5,Chest,Triceps,400.0,2024-04-29,Wednesday
2024-05-01,Incline Dumbbell Press,80.0,4,Chest,Triceps,320.0,2024-04-29,Wednesday
2024-05-01,Pec Dec,175.0,10,Chest,,1750.0,2024-04-29,Wednesday
2024-05-01,Pec Dec,175.0,8,Chest,,1400.0,2024-04-29,Wednesday
2024-05-01,Pec Dec,135.0,8,Chest,,1080.0,2024-04-29,Wednesday
2024-05-01,Pec Dec,125.0,7,Chest,,875.0,2024-04-29,Wednesday
2024-05-01,Cable Press (Down),37.0,12,Chest,Triceps,444.0,2024-04-29,Wednesday
2024-05-01,Cable Press (Down),37.0,12,Chest,Triceps,444.0,2024-04-29,Wednesday
2024-05-01,Cable Press (Down),37.0,11,Chest,Triceps,407.0,2024-04-29,Wednesday
2024-05-01,Cable Press (Down),37.0,11,Chest,Triceps,407.0,2024-04-29,Wednesday
2024-05-01,Shoulder Press,65.0,6,Shoulders,,390.0,2024-04-29,Wednesday
2024-05-01,Shoulder Press,65.0,6,Shoulders,,390.0,2024-04-29,Wednesday
2024-05-01,Shoulder Press,65.0,5,Shoulders,,325.0,2024-04-29,Wednesday
2024-05-01,Shoulder Press,65.0,5,Shoulders,,325.0,2024-04-29,Wednesday
2024-05-06,Pull-Ups,180.0,17,Lats,Biceps,3060.0,2024-05-06,Monday
2024-05-06,Pull-Ups,180.0,10,Lats,Biceps,1800.0,2024-05-06,Monday
2024-05-06,Pull-Ups,180.0,8,Lats,Biceps,1440.0,2024-05-06,Monday
2024-05-06,Pull-Ups,180.0,7,Lats,Biceps,1260.0,2024-05-06,Monday
2024-05-06,Dips,180.0,20,Triceps,Chest,3600.0,2024-05-06,Monday
2024-05-06,Dips,180.0,20,Triceps,Chest,3600.0,2024-05-06,Monday
2024-05-06,Dips,180.0,16,Triceps,Chest,2880.0,2024-05-06,Monday
2024-05-06,Dips,180.0,15,Triceps,Chest,2700.0,2024-05-06,Monday
2024-05-06,T-Bar Row,95.0,12,Back,,1140.0,2024-05-06,Monday
2024-05-06,T-Bar Row,90.0,9,Back,,810.0,2024-05-06,Monday
2024-05-06,T-Bar Row,90.0,8,Back,,720.0,2024-05-06,Monday
2024-05-06,T-Bar Row,90.0,8,Back,,720.0,2024-05-06,Monday
2024-05-06,T-Bar Row,90.0,8,Back,,720.0,2024-05-06,Monday
2024-05-06,Lateral Raise,30.0,13,Shoulders,,390.0,2024-05-06,Monday
2024-05-06,Lateral Raise,30.0,11,Shoulders,,330.0,2024-05-06,Monday
2024-05-06,Lateral Raise,30.0,9,Shoulders,,270.0,2024-05-06,Monday
2024-05-06,Lateral Raise,30.0,7,Shoulders,,210.0,2024-05-06,Monday
2024-05-06,Seated Row,160.0,8,Back,,1280.0,2024-05-06,Monday
2024-05-06,Seated Row,160.0,7,Back,,1120.0,2024-05-06,Monday
2024-05-06,Seated Row,140.0,8,Back,,1120.0,2024-05-06,Monday
2024-05-06,Seated Row,140.0,7,Back,,980.0,2024-05-06,Monday
2024-05-06,Seated Curl,45.0,6,Biceps,,270.0,2024-05-06,Monday
2024-05-06,Seated Curl,45.0,5,Biceps,,225.0,2024-05-06,Monday
2024-05-06,Seated Curl,45.0,5,Biceps,,225.0,2024-05-06,Monday
2024-05-07,Barbell Squat,135.0,12,Quads,Glutes,1620.0,2024-05-06,Tuesday
2024-05-07,Barbell Squat,225.0,12,Quads,Glutes,2700.0,2024-05-06,Tuesday
2024-05-07,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-05-06,Tuesday
2024-05-07,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-05-06,Tuesday
2024-05-07,Barbell Squat,335.0,3,Quads,Glutes,1005.0,2024-05-06,Tuesday
2024-05-07,Barbell Squat,355.0,3,Quads,Glutes,1065.0,2024-05-06,Tuesday
2024-05-07,Barbell Squat,225.0,10,Quads,Glutes,2250.0,2024-05-06,Tuesday
2024-05-07,RDL,100.0,12,Hamstrings,Low Back,1200.0,2024-05-06,Tuesday
2024-05-07,RDL,100.0,10,Hamstrings,Low Back,1000.0,2024-05-06,Tuesday
2024-05-07,RDL,100.0,8,Hamstrings,Low Back,800.0,2024-05-06,Tuesday
2024-05-07,RDL,100.0,9,Hamstrings,Low Back,900.0,2024-05-06,Tuesday
2024-05-07,Leg Extension,205.0,10,Quads,,2050.0,2024-05-06,Tuesday
2024-05-07,Leg Extension,205.0,9,Quads,,1845.0,2024-05-06,Tuesday
2024-05-07,Leg Extension,205.0,9,Quads,,1845.0,2024-05-06,Tuesday
2024-05-07,Leg Extension,205.0,9,Quads,,1845.0,2024-05-06,Tuesday
2024-05-07,Leg Extension,205.0,8,Quads,,1640.0,2024-05-06,Tuesday
2024-05-09,Shoulder Press,60.0,11,Shoulders,,660.0,2024-05-06,Thursday
2024-05-09,Shoulder Press,60.0,9,Shoulders,,540.0,2024-05-06,Thursday
2024-05-09,Shoulder Press,60.0,8,Shoulders,,480.0,2024-05-06,Thursday
2024-05-09,Hammer Curl,45.0,10,Biceps,,450.0,2024-05-06,Thursday
2024-05-09,Hammer Curl,45.0,10,Biceps,,450.0,2024-05-06,Thursday
2024-05-09,Hammer Curl,45.0,10,Biceps,,450.0,2024-05-06,Thursday
2024-05-09,Lateral Raise,30.0,16,Shoulders,,480.0,2024-05-06,Thursday
2024-05-09,Lateral Raise,30.0,10,Shoulders,,300.0,2024-05-06,Thursday
2024-05-09,Lateral Raise,30.0,10,Shoulders,,300.0,2024-05-06,Thursday
2024-05-09,Lateral Raise,30.0,10,Shoulders,,300.0,2024-05-06,Thursday
2024-05-09,Reverse Curls,70.0,8,Biceps,,560.0,2024-05-06,Thursday
2024-05-09,Reverse Curls,70.0,8,Biceps,,560.0,2024-05-06,Thursday
2024-05-09,Reverse Curls,70.0,7,Biceps,,490.0,2024-05-06,Thursday
2024-05-09,Overhead Tricep,65.0,10,Triceps,,650.0,2024-05-06,Thursday
2024-05-09,Overhead Tricep,65.0,9,Triceps,,585.0,2024-05-06,Thursday
2024-05-09,Overhead Tricep,65.0,8,Triceps,,520.0,2024-05-06,Thursday
2024-05-09,Overhead Tricep,65.0,7,Triceps,,455.0,2024-05-06,Thursday
2024-05-09,EZ Curl,70.0,20,Biceps,,1400.0,2024-05-06,Thursday
2024-05-09,EZ Curl,70.0,14,Biceps,,980.0,2024-05-06,Thursday
2024-05-09,EZ Curl,70.0,14,Biceps,,980.0,2024-05-06,Thursday
2024-05-09,EZ Curl,70.0,10,Biceps,,700.0,2024-05-06,Thursday
2024-05-14,Lateral Raise,30.0,15,Shoulders,,450.0,2024-05-13,Tuesday
2024-05-14,Lateral Raise,30.0,10,Shoulders,,300.0,2024-05-13,Tuesday
2024-05-14,Lateral Raise,30.0,10,Shoulders,,300.0,2024-05-13,Tuesday
2024-05-14,Lateral Raise,30.0,10,Shoulders,,300.0,2024-05-13,Tuesday
2024-05-14,Hammer Curl,40.0,13,Biceps,,520.0,2024-05-13,Tuesday
2024-05-14,Hammer Curl,40.0,11,Biceps,,440.0,2024-05-13,Tuesday
2024-05-14,Hammer Curl,40.0,10,Biceps,,400.0,2024-05-13,Tuesday
2024-05-14,Dumbbell Bench,85.0,9,Chest,Triceps,765.0,2024-05-13,Tuesday
2024-05-14,Dumbbell Bench,85.0,8,Chest,Triceps,680.0,2024-05-13,Tuesday
2024-05-14,Dumbbell Bench,85.0,7,Chest,Triceps,595.0,2024-05-13,Tuesday
2024-05-14,Dumbbell Bench,85.0,5,Chest,Triceps,425.0,2024-05-13,Tuesday
2024-05-14,Dips,180.0,11,Triceps,Chest,1980.0,2024-05-13,Tuesday
2024-05-14,Dips,180.0,10,Triceps,Chest,1800.0,2024-05-13,Tuesday
2024-05-14,Dips,180.0,16,Triceps,Chest,2880.0,2024-05-13,Tuesday
2024-05-14,Dips,180.0,20,Triceps,Chest,3600.0,2024-05-13,Tuesday
2024-05-14,Pec Dec,160.0,8,Chest,,1280.0,2024-05-13,Tuesday
2024-05-14,Pec Dec,150.0,8,Chest,,1200.0,2024-05-13,Tuesday
2024-05-14,Pec Dec,160.0,9,Chest,,1440.0,2024-05-13,Tuesday
2024-05-14,Pec Dec,160.0,8,Chest,,1280.0,2024-05-13,Tuesday
2024-05-15,Barbell Squat,135.0,12,Quads,Glutes,1620.0,2024-05-13,Wednesday
2024-05-15,Barbell Squat,225.0,12,Quads,Glutes,2700.0,2024-05-13,Wednesday
2024-05-15,Barbell Squat,315.0,7,Quads,Glutes,2205.0,2024-05-13,Wednesday
2024-05-15,Barbell Squat,335.0,5,Quads,Glutes,1675.0,2024-05-13,Wednesday
2024-05-15,Barbell Squat,355.0,3,Quads,Glutes,1065.0,2024-05-13,Wednesday
2024-05-15,Barbell Squat,365.0,2,Quads,Glutes,730.0,2024-05-13,Wednesday
2024-05-16,EZ Curl,100.0,13,Biceps,,1300.0,2024-05-13,Thursday
2024-05-16,EZ Curl,100.0,10,Biceps,,1000.0,2024-05-13,Thursday
2024-05-16,EZ Curl,100.0,10,Biceps,,1000.0,2024-05-13,Thursday
2024-05-16,EZ Curl,100.0,8,Biceps,,800.0,2024-05-13,Thursday
2024-05-16,Shoulder Press,65.0,10,Shoulders,,650.0,2024-05-13,Thursday
2024-05-16,Shoulder Press,65.0,7,Shoulders,,455.0,2024-05-13,Thursday
2024-05-16,Shoulder Press,65.0,6,Shoulders,,390.0,2024-05-13,Thursday
2024-05-16,Seated Row,140.0,12,Back,,1680.0,2024-05-13,Thursday
2024-05-16,Seated Row,140.0,10,Back,,1400.0,2024-05-13,Thursday
2024-05-16,Seated Row,140.0,10,Back,,1400.0,2024-05-13,Thursday
2024-05-16,Seated Row,140.0,8,Back,,1120.0,2024-05-13,Thursday
2024-05-16,Lat Pulldown,140.0,8,Lats,Biceps,1120.0,2024-05-13,Thursday
2024-05-16,Lat Pulldown,140.0,8,Lats,Biceps,1120.0,2024-05-13,Thursday
2024-05-16,Lat Pulldown,140.0,8,Lats,Biceps,1120.0,2024-05-13,Thursday
2024-05-16,Lat Pulldown,120.0,7,Lats,Biceps,840.0,2024-05-13,Thursday
2024-05-16,Hammer Curl,40.0,11,Biceps,,440.0,2024-05-13,Thursday
2024-05-16,Hammer Curl,40.0,10,Biceps,,400.0,2024-05-13,Thursday
2024-05-16,Hammer Curl,40.0,8,Biceps,,320.0,2024-05-13,Thursday
2024-05-18,RDL,100.0,12,Hamstrings,Low Back,1200.0,2024-05-13,Saturday
2024-05-18,RDL,100.0,12,Hamstrings,Low Back,1200.0,2024-05-13,Saturday
2024-05-18,RDL,100.0,10,Hamstrings,Low Back,1000.0,2024-05-13,Saturday
2024-05-18,RDL,100.0,10,Hamstrings,Low Back,1000.0,2024-05-13,Saturday
2024-05-18,Shoulder Press,55.0,10,Shoulders,,550.0,2024-05-13,Saturday
2024-05-18,Shoulder Press,55.0,10,Shoulders,,550.0,2024-05-13,Saturday
2024-05-18,Shoulder Press,55.0,10,Shoulders,,550.0,2024-05-13,Saturday
2024-05-18,Leg Press,360.0,16,Quads,Glutes,5760.0,2024-05-13,Saturday
2024-05-18,Leg Press,450.0,17,Quads,Glutes,7650.0,2024-05-13,Saturday
2024-05-18,Leg Press,450.0,17,Quads,Glutes,7650.0,2024-05-13,Saturday
2024-05-18,Leg Press,450.0,13,Quads,Glutes,5850.0,2024-05-13,Saturday
2024-05-18,Leg Press,450.0,12,Quads,Glutes,5400.0,2024-05-13,Saturday
2024-05-18,Leg Press,450.0,12,Quads,Glutes,5400.0,2024-05-13,Saturday
2024-05-18,Leg Press,450.0,10,Quads,Glutes,4500.0,2024-05-13,Saturday
2024-05-18,Seated Leg Curl,130.0,12,Hamstrings,,1560.0,2024-05-13,Saturday
2024-05-20,Leg Press,360.0,20,Quads,Glutes,7200.0,2024-05-20,Monday
2024-05-20,Leg Press,460.0,15,Quads,Glutes,6900.0,2024-05-20,Monday
2024-05-20,Leg Press,540.0,12,Quads,Glutes,6480.0,2024-05-20,Monday
2024-05-20,Leg Press,630.0,10,Quads,Glutes,6300.0,2024-05-20,Monday
2024-05-20,Leg Press,710.0,8,Quads,Glutes,5680.0,2024-05-20,Monday
2024-05-20,Leg Press,720.0,8,Quads,Glutes,5760.0,2024-05-20,Monday
2024-05-20,Leg Press,720.0,3,Quads,Glutes,2160.0,2024-05-20,Monday
2024-05-20,Lateral Raise,35.0,10,Shoulders,,350.0,2024-05-20,Monday
2024-05-20,Lateral Raise,35.0,9,Shoulders,,315.0,2024-05-20,Monday
2024-05-20,Lateral Raise,35.0,7,Shoulders,,245.0,2024-05-20,Monday
2024-05-20,Lateral Raise,35.0,7,Shoulders,,245.0,2024-05-20,Monday
2024-05-20,Hammer Curl,45.0,11,Biceps,,495.0,2024-05-20,Monday
2024-05-20,Hammer Curl,45.0,9,Biceps,,405.0,2024-05-20,Monday
2024-05-20,Hammer Curl,45.0,9,Biceps,,405.0,2024-05-20,Monday
2024-05-20,Hammer Curl,45.0,8,Biceps,,360.0,2024-05-20,Monday
2024-05-20,Overhead Tricep,60.0,10,Triceps,,600.0,2024-05-20,Monday
2024-05-20,Overhead Tricep,60.0,12,Triceps,,720.0,2024-05-20,Monday
2024-05-20,Overhead Tricep,60.0,10,Triceps,,600.0,2024-05-20,Monday
2024-05-21,Dumbbell Bench,85.0,11,Chest,Triceps,935.0,2024-05-20,Tuesday
2024-05-21,Dumbbell Bench,85.0,10,Chest,Triceps,850.0,2024-05-20,Tuesday
2024-05-21,Dumbbell Bench,85.0,7,Chest,Triceps,595.0,2024-05-20,Tuesday
2024-05-21,Dumbbell Bench,85.0,7,Chest,Triceps,595.0,2024-05-20,Tuesday
2024-05-21,Incline Machine Press,70.0,8,Chest,Triceps,560.0,2024-05-20,Tuesday
2024-05-21,Incline Machine Press,70.0,8,Chest,Triceps,560.0,2024-05-20,Tuesday
2024-05-21,Incline Machine Press,70.0,8,Chest,Triceps,560.0,2024-05-20,Tuesday
2024-05-21,Incline Machine Press,70.0,8,Chest,Triceps,560.0,2024-05-20,Tuesday
2024-05-21,Bench,135.0,12,Chest,Triceps,1620.0,2024-05-20,Tuesday
2024-05-21,Bench,135.0,10,Chest,Triceps,1350.0,2024-05-20,Tuesday
2024-05-21,Bench,135.0,10,Chest,Triceps,1350.0,2024-05-20,Tuesday
2024-05-21,Bench,135.0,10,Chest,Triceps,1350.0,2024-05-20,Tuesday
2024-05-21,Bench,135.0,10,Chest,Triceps,1350.0,2024-05-20,Tuesday
2024-05-21,Bench,135.0,10,Chest,Triceps,1350.0,2024-05-20,Tuesday
2024-05-21,Bench,135.0,10,Chest,Triceps,1350.0,2024-05-20,Tuesday
2024-05-21,Bench,135.0,9,Chest,Triceps,1215.0,2024-05-20,Tuesday
2024-05-21,Bench,135.0,9,Chest,Triceps,1215.0,2024-05-20,Tuesday
2024-05-22,Pull-Ups,180.0,18,Lats,Biceps,3240.0,2024-05-20,Wednesday
2024-05-22,Pull-Ups,180.0,10,Lats,Biceps,1800.0,2024-05-20,Wednesday
2024-05-22,Pull-Ups,180.0,9,Lats,Biceps,1620.0,2024-05-20,Wednesday
2024-05-22,Pull-Ups,180.0,8,Lats,Biceps,1440.0,2024-05-20,Wednesday
2024-05-22,Dips,180.0,12,Triceps,Chest,2160.0,2024-05-20,Wednesday
2024-05-22,Single Arm Row,70.0,10,Lats,,700.0,2024-05-20,Wednesday
2024-05-22,Single Arm Row,70.0,8,Lats,,560.0,2024-05-20,Wednesday
2024-05-22,Single Arm Row,70.0,8,Lats,,560.0,2024-05-20,Wednesday
2024-05-22,Single Arm Row,70.0,8,Lats,,560.0,2024-05-20,Wednesday
2024-05-22,EZ Curl,100.0,10,Biceps,,1000.0,2024-05-20,Wednesday
2024-05-22,EZ Curl,100.0,8,Biceps,,800.0,2024-05-20,Wednesday
2024-05-22,EZ Curl,100.0,8,Biceps,,800.0,2024-05-20,Wednesday
2024-05-22,EZ Curl,100.0,8,Biceps,,800.0,2024-05-20,Wednesday
2024-05-22,Rear Crossover,17.5,12,Shoulders,,210.0,2024-05-20,Wednesday
2024-05-22,Rear Crossover,17.5,15,Shoulders,,262.5,2024-05-20,Wednesday
2024-05-22,Rear Crossover,17.5,10,Shoulders,,175.0,2024-05-20,Wednesday
2024-05-22,Rear Crossover,17.5,10,Shoulders,,175.0,2024-05-20,Wednesday
2024-05-22,Machine Row (Horizontal),60.0,10,Back,,600.0,2024-05-20,Wednesday
2024-05-22,Machine Row (Horizontal),60.0,10,Back,,600.0,2024-05-20,Wednesday
2024-05-22,Machine Row (Horizontal),70.0,10,Back,,700.0,2024-05-20,Wednesday
2024-05-22,Machine Row (Horizontal),70.0,8,Back,,560.0,2024-05-20,Wednesday
2024-05-22,Lat Pulldown,140.0,8,Lats,Biceps,1120.0,2024-05-20,Wednesday
2024-05-22,Lat Pulldown,140.0,8,Lats,Biceps,1120.0,2024-05-20,Wednesday
2024-05-22,Lat Pulldown,140.0,8,Lats,Biceps,1120.0,2024-05-20,Wednesday
2024-05-22,Hammer Curl,40.0,10,Biceps,,400.0,2024-05-20,Wednesday
2024-05-22,Hammer Curl,40.0,10,Biceps,,400.0,2024-05-20,Wednesday
2024-05-22,Hammer Curl,40.0,10,Biceps,,400.0,2024-05-20,Wednesday
2024-05-23,Barbell Squat,355.0,6,Quads,Glutes,2130.0,2024-05-20,Thursday
2024-05-23,Barbell Squat,225.0,17,Quads,Glutes,3825.0,2024-05-20,Thursday
2024-05-23,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-05-20,Thursday
2024-05-23,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-05-20,Thursday
2024-05-23,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-05-20,Thursday
2024-05-23,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-05-20,Thursday
2024-05-27,Barbell Squat,135.0,15,Quads,Glutes,2025.0,2024-05-27,Monday
2024-05-27,Barbell Squat,225.0,12,Quads,Glutes,2700.0,2024-05-27,Monday
